Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11739
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11740
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11741
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11742
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11743
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11744
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11745
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11746
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11747
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11748
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11749
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11750
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11751
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11752
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11753
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11754
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11755
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11756
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11757
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11758
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11759
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11760
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11761
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11762
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11763
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11764
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11765
,11766
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11767
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11768
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11769
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11770
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11771
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11772
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11773
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11774
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11775
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11776
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11777
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11778
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11779
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11780
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11781
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11782
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11783
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11784
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11785
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11786
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11787
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11788
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11789
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11790
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11791
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11792
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11793
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11794
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11795
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11796
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11797
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11798
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11799
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11800
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11801
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11802
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11803
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11804
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11805
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11806
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11807
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11808
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11809
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11810
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11811
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11812
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11813
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11814
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11815
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11816
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11817
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11818
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11819
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11820
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11821
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11822
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11823
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11824
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11825
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11826
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11827
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11828
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11829
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11830
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11831
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11832
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11833
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11834
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11835
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11836
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11837
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11838
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11839
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11840
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11841
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11842
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11843
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11844
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11845
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11846
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11847
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11848
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11849
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11850
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11851
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11852
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11853
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11854
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11855
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11856
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11857
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11858
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11859
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11860
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11861
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11862
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11863
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11864
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11865
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11866
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11867
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11868
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11869
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11870
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11871
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11872
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11873
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11874
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11875
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11876
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11877
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11878
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11879
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11880
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11881
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11882
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11883
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11884
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11885
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11886
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11887
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11888
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11889
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11890
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11891
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11892
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11893
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11894
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11895
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11896
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11897
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11898
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11899
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11900
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11901
,11902
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11903
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11904
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11905
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11906
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11907
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,11908
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,11909
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,11910
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,11911
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,11912
